"   ","OUTPACKID","DEPTID","OUTBILLNO","GOODSID","PACKNUM","BARCODE","GOODSLOCID","OWNERNAME","OWNERNO","GOODSOWNERMANAGENUM","GOODSOWNERPACKNUM","MANAGENUM","INBEGINTIME","CONTRACTNO","OLDGOODSSTATENAME","OLDGOODSSTATENO","GOODSSTATENAME","GOODSSTATENO","GOODSTYPENAME","GOODSTYPE","KINDNAME","KINDNO","SHOPSIGNNAME","SHOPSIGNID","PRODAREANAME","PRODAREAID","GOODSBATCHNUM","GRADENUM","GRADENUMTHICK","GRADENUMWIDTH","GRADENUMLENGTH","GROSSWEIGHT","OUTGROSSWEIGHT","OUTNETWEIGHT","NETWEIGHT","POUNDWEIGHT","CHECKWEIGHT","SHEETNUM","PACKTYPE","QUALITYMEMO","FIRSTINOWNERID","FIRSTINDATE","INBILLID","MATERIALGOODSID","INTYPE","MEMO","CUSTBILL","SENDFLAG","VELFLAG","R_RECORD_CREATE_DATE","R_RECORD_CREATE_USER","R_RECORD_UPDATE_DATE","R_RECORD_UPDATE_USER","R_RECORD_IS_DELETED","FOREIGNLISTNO","CREATEID","CREATERNAME","SIDEMARK","STOCKTYPE","OUTBILLPICKOWNERNAME","R_RECORD_CHANGE_FLAG","INCUSTTIME","CUSTDAY","SDPRICE","OUTTYPE","EXTSYSKINDID","EXTSYSSHOPSIGNID","EXTSYSGRADENUM","PRODSTOVENO","CHECK_TYPE","SINGLESHEETNUM","SINGLESHEET","GRADENUMXH","OUTBILLPICKOWNERNO","OUTPASSWORD","SHIPNO","SHIPNAME","SHIPCD","SHIPLEVEL","SORT_EMP","LENGTH_PRODUCT_MAX","PACKTYPENAME","DBCKFLAG","DBOWNER","DISPERSESHEET","OUTCARNO","OUTCUSTTIME","PLY","ORIGINOUTSHEETNUM","OUTSHEETNUM","ORIGINOUTNETWEIGHT","ISSPLIT","PREFOREIGNLISTNO","DRAWNO","HANDNO","SAVENO","LOCLV2","GRADENUMWHDW","OPTFLAG","PAYEDFLAG","SALE_PRICE_AT","PRICE","CHANGEOWNERTIMES","CONTRACT_ID","CONTRACT_SUBID","JYZXFLAG","OUTBILLDATE","ROLLPLY","READYOUT","VALIDDATE","LOCKCOUNT","LOCLV1"
"49","845bdcfe3ec241e5886837de36a06e97","0101","CK1407110008","4b5fb1f2ebec4c0a848f7937aaf32f8d","D140617035D-03","1232207640348","KB1111","上海谨宝实业有限公司","KH05882","","","MXD兴宁7720140702W","2014/7/11 6:19:37","","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","Q235B","GZ000419","","CD000057","","3.75*1500*4000","3.750000","1500.000000","4000.000000","7.500000","7.500000","7.500000","7.500000","7.500000","7.500000","43.000000","","","KH01528","2014/7/11 6:19:37","","0114070571","60","","","0","1","2014/7/11 10:05:21","100003","","","0","SHDZ8886","100003","钱晓平","","未知","上海谨宝实业有限公司","2","2014/7/11 6:19:37","0","","正常出库","","","","","","0.000000","0.000000","0.000000","KH05882","","","","","","","0.000000","","0","","0.000000","","2014/7/11 10:05:20","0","0.000000","0.000000","0.000000","0","DC140605563","","","","","","","","","","0","","","0","","0","","","",""
"50","b3bada26da2642aea522008baca499ac","0101","CK1407110008","fdb8694892b044b69c6ef4a0cc29c7c6","D140617035D-04","1232207640355","KB1111","上海谨宝实业有限公司","KH05882","","","MXD兴宁7720140702W","2014/7/11 6:19:37","","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","Q235B","GZ000419","","CD000057","","3.75*1500*480/1780","3.750000","1500.000000","4000.000000","0.100000","0.100000","0.100000","0.100000","0.100000","0.100000","2.000000","","","KH01528","2014/7/11 6:19:37","","0114070571","60","","","0","1","2014/7/11 10:05:21","100003","","","0","SHDZ8886","100003","钱晓平","","未知","上海谨宝实业有限公司","2","2014/7/11 6:19:37","0","","正常出库","","","","","","0.000000","0.000000","0.000000","KH05882","","","","","","","0.000000","","0","","0.000000","","2014/7/11 10:05:20","0","0.000000","0.000000","0.000000","0","DC140605563","","","","","","","","","","0","","","0","","0","","","",""
"51","eed0fbafb9a74cc2b96fb98cc55cac3e","0101","CK1407090020","d08ad69040bb48d88b096aa3eada7a0f","1719830710","1232207987726","JA1315","广州宝钢南方贸易有限公司","KH00005","TA28140400130","1417198390710","A4B0000592","2014/6/1 9:12:00","TA28140400130","正常在库","20","已出库","40","普通货物","018001","初轧板坯","PZ004002002","1.2311","GZ002861","宝钢","","","155*1600*4000","155.000000","1600.000000","4000.000000","12.234000","12.234000","12.234000","12.234000","12.234000","0.000000","1.000000","","","KH00005","2014/6/2 11:11:35","RK1406020019","","20","","","0","1","2014/7/9 13:23:54","1818","","","0","EL1407070013","1818","肖萍","","室内存储","广州宝钢南方贸易有限公司","2","2014/6/2 11:11:35","37","","正常出库","","1.2311","155*1600*4000","171983","","0.000000","0.000000","0.000000","KH00005","","","","","","","624.000000","","0","","0.000000","","2014/7/9 13:23:53","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"52","1fc81fea73084aefb6bc690104cebb27","0101","CK1407090020","6fce5cc2a4cc4cac8812220d62972a1b","1719830790","1231210023780","S1111","广州宝钢南方贸易有限公司","KH00005","TA28140400130","1417198390790","A4B0000592","2014/6/1 9:11:00","TA28140400130","正常在库","20","已出库","40","普通货物","018001","初轧板坯","PZ004002002","1.2311","GZ002861","宝钢","","","155*1600*4000","155.000000","1600.000000","4000.000000","12.426000","12.426000","12.426000","12.426000","12.426000","0.000000","1.000000","","","KH00005","2014/6/2 11:11:35","RK1406020019","","20","","","0","1","2014/7/9 13:23:54","1818","2014/7/22 9:39:34","100033","0","EL1407070013","1818","肖萍","","室内存储","广州宝钢南方贸易有限公司","2","2014/6/2 11:11:35","37","","正常出库","","1.2311","155*1600*4000","171983","","0.000000","0.000000","0.000000","KH00005","","","","","","","634.000000","","0","","0.000000","","2014/7/9 13:23:53","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"53","d7e7a1e5378f48e9bb12d617094805fb","0101","CK1407090020","f71eb7e1998b486187a55a1d2bcc0a16","1719830910","1231210030672","S1111","广州宝钢南方贸易有限公司","KH00005","TA28140400128","1417198390910","A4B0000590","2014/6/1 9:10:00","TA28140400128","正常在库","20","已出库","40","普通货物","018001","初轧板坯","PZ004002002","1.2311","GZ002861","宝钢","","","145*1600*4000","145.000000","1600.000000","4000.000000","12.110000","12.110000","12.110000","12.110000","12.110000","0.000000","1.000000","","","KH00005","2014/6/2 11:09:25","RK1406020017","","20","","","0","1","2014/7/9 13:23:54","1818","2014/7/22 9:41:49","100033","0","EL1407070013","1818","肖萍","","室内存储","广州宝钢南方贸易有限公司","2","2014/6/2 11:09:25","37","","正常出库","","1.2311","145*1600*4000","171983","","0.000000","0.000000","0.000000","KH00005","","","","","","","668.000000","","0","","0.000000","","2014/7/9 13:23:53","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"54","a37b16c44d7f46c491d3c78d9722e4df","0101","CK1407090020","55d3f7697f9c40a3a20fcf1f796e2c0c","1719830990","1231208330937","S1111","广州宝钢南方贸易有限公司","KH00005","TA28140400128","1417198390990","A4B0000590","2014/6/1 9:11:00","TA28140400128","正常在库","20","已出库","40","普通货物","018001","初轧板坯","PZ004002002","1.2311","GZ002861","宝钢","","","145*1600*4000","145.000000","1600.000000","4000.000000","12.170000","12.170000","12.170000","12.170000","12.170000","0.000000","1.000000","","","KH00005","2014/6/2 11:09:25","RK1406020017","","20","","","0","1","2014/7/9 13:23:54","1818","2014/7/22 9:41:49","100033","0","EL1407070013","1818","肖萍","","室内存储","广州宝钢南方贸易有限公司","2","2014/6/2 11:09:25","37","","正常出库","","1.2311","145*1600*4000","171983","","0.000000","0.000000","0.000000","KH00005","","","","","","","671.000000","","0","","0.000000","","2014/7/9 13:23:53","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"55","25c96a66bf3b4015a58b1c07e5429a10","0101","CK1407100040","9024e92cc16a46b19f9028b7cf9929aa","140613334P","1232207906659","DE2112","山西焦煤集团国际贸易有限责任公司","KH04647","","","SXJM兴宁77140702ZO","2014/7/2 0:57:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPHC","GZ000005","本钢","CD000057","","2*1015*0","2.000000","1015.000000","0.000000","16.710000","16.710000","16.710000","16.710000","16.710000","0.000000","1.000000","","","KH04647","2014/7/2 12:14:38","RK1407020110","","20","","","0","1","2014/7/10 19:53:31","1919","2014/7/15 9:41:06","100003","0","2014-07-01","1919","徐雨亭","","室内存储","山西焦煤集团国际贸易有限责任公司","6","2014/7/2 12:14:38","8","","正常出库","","","","","","1.000000","0.000000","0.000000","KH04647","","","","","","","0.000000","","0","","0.000000","","2014/7/10 19:53:31","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"56","e252450c178e46eba6551e35a02c54a1","0101","CK1407100040","a6ed702d8a594cf8963c8a3bfc9026ae","140613331P","1232207902880","BA1111","山西焦煤集团国际贸易有限责任公司","KH04647","","","SXJM兴宁77140702ZO","2014/7/1 9:21:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPHC","GZ000005","本钢","CD000057","","2*1015*0","2.000000","1015.000000","0.000000","16.670000","16.670000","16.670000","16.670000","16.670000","0.000000","1.000000","","","KH04647","2014/7/2 12:14:38","RK1407020110","","20","","","0","1","2014/7/10 19:53:31","1919","2014/7/15 9:41:06","100003","0","2014-07-01","1919","徐雨亭","","室内存储","山西焦煤集团国际贸易有限责任公司","6","2014/7/2 12:14:38","8","","正常出库","","","","","","1.000000","0.000000","0.000000","KH04647","","","","","","","0.000000","","0","","0.000000","","2014/7/10 19:53:31","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"57","c58fa8b3e82b4fcc89bf19bd733d0762","0101","CK1407100040","6849bf226d9c40d59b79eab80d6790c6","14061333AP","1232207905379","IB2312","山西焦煤集团国际贸易有限责任公司","KH04647","","","SXJM兴宁77140702ZO","2014/7/1 22:51:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPHC","GZ000005","本钢","CD000057","","2*1015*0","2.000000","1015.000000","0.000000","16.680000","16.680000","16.680000","16.680000","16.680000","0.000000","1.000000","","","KH04647","2014/7/2 12:14:38","RK1407020110","","20","","","0","1","2014/7/10 19:53:31","1919","2014/7/15 9:41:06","100003","0","2014-07-01","1919","徐雨亭","","室内存储","山西焦煤集团国际贸易有限责任公司","6","2014/7/2 12:14:38","8","","正常出库","","","","","","1.000000","0.000000","0.000000","KH04647","","","","","","","0.000000","","0","","0.000000","","2014/7/10 19:53:31","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"58","8990e1892713482eb168144405daad9f","0101","CK1407100040","97ce3fb04009405bad6c2366a74b44c1","140613339P","1231210184160","1111 1","山西焦煤集团国际贸易有限责任公司","KH04647","","","SXJM兴宁77140702ZO","2014/7/1 22:45:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPHC","GZ000005","本钢","CD000057","","2*1015*0","2.000000","1015.000000","0.000000","16.690000","16.690000","16.690000","16.690000","16.690000","0.000000","1.000000","","","KH04647","2014/7/2 12:14:38","RK1407020110","","20","","","0","1","2014/7/10 19:53:31","1919","2014/7/15 9:41:06","100003","0","2014-07-01","1919","徐雨亭","","室内存储","山西焦煤集团国际贸易有限责任公司","2","2014/7/2 12:14:38","8","","正常出库","","","","","","1.000000","0.000000","0.000000","KH04647","","","","","","","0.000000","","0","","0.000000","","2014/7/10 19:53:31","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"59","a15715aab2d04e76843a969d633b3988","0101","CK1407100040","64e9f028d2be4283a8311e0249d68208","140623251S","1231210184092","1111 1","山西焦煤集团国际贸易有限责任公司","KH04647","","","SXJM兴宁77140702ZO","2014/7/1 13:23:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPHC","GZ000005","本钢","CD000057","","2*1015*0","2.000000","1015.000000","0.000000","16.388000","16.388000","16.388000","16.388000","16.388000","0.000000","1.000000","","","KH04647","2014/7/2 12:14:38","RK1407020110","","20","","","0","1","2014/7/10 19:53:31","1919","2014/7/15 9:41:06","100003","0","2014-07-01","1919","徐雨亭","","室内存储","山西焦煤集团国际贸易有限责任公司","2","2014/7/2 12:14:38","8","","正常出库","","","","","","1.000000","0.000000","0.000000","KH04647","","","","","","","0.000000","","0","","0.000000","","2014/7/10 19:53:31","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"60","e6685ed45af64af6853f85aee81790f0","0101","CK1407100040","77279658a1bf4bbb92321098247decc1","140605471S","1232207998814","CE1152","山西焦煤集团国际贸易有限责任公司","KH04647","","","SXJM兴宁77140702ZO","2014/7/1 8:23:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPHC","GZ000005","本钢","CD000057","","2*1015*0","2.000000","1015.000000","0.000000","16.630000","16.630000","16.630000","16.630000","16.630000","0.000000","1.000000","","","KH04647","2014/7/2 12:14:38","RK1407020110","","20","","","0","1","2014/7/10 19:53:31","1919","2014/7/15 9:41:06","100003","0","2014-07-01","1919","徐雨亭","","室内存储","山西焦煤集团国际贸易有限责任公司","6","2014/7/2 12:14:38","8","","正常出库","","","","","","1.000000","0.000000","0.000000","KH04647","","","","","","","0.000000","","0","","0.000000","","2014/7/10 19:53:31","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"61","bee7fe0ad0a84a1d9514e80274a15703","0101","CK1407090021","acc960e83c2e48868def29eab76f7b7c","N4137101030","1232207908011","EE1212","宝山钢铁股份有限公司物流室","KH01626","","","PA40247001","2014/7/5 8:53:07","","正常在库","20","已出库","40","普通货物","018001","板坯","PZ004002001","00","GZ001812","宝钢","CD000002","","00","0.000000","0.000000","0.000000","24.088000","24.088000","24.088000","24.088000","24.088000","0.000000","1.000000","","","KH01626","2014/7/5 8:25:08","RK1407050007","","20","83369800300","","0","1","2014/7/9 13:22:38","100003","","","0","BGTAB1407090016","100003","钱晓平","","室内存储","宝山钢铁股份有限公司物流室","2","2014/7/5 8:25:08","4","","正常出库","","","","","","1.000000","0.000000","0.000000","KH01626","","","","","","","0.000000","","0","","0.000000","","2014/7/9 13:22:37","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"62","43af083cb4c84fed860b2a8b7f65ef83","0101","CK1407090032","547487be80f14e81a070c31bb0847789","1114009213-01","1232207620371","KB1111","上海川凤金属材料有限公司","KH02920","TI151403000009","1114009213","I4K0000078","2014/7/8 15:11:49","TI151403000009","正常在库","20","已出库","40","加工余料","018005","带钢","PZ001001030","15CrMo","GZ000527","宝钢","","","3.75*250*0","3.750000","250.000000","0.000000","4.160000","4.160000","4.160000","4.160000","4.160000","4.160000","1.000000","007001                          ","","KH05188","2014/7/8 15:11:49","","0114070307","60","","","0","1","2014/7/9 17:33:08","100003","","","0","04070702","100003","钱晓平","","未知","上海川凤金属材料有限公司","2","2014/7/8 15:11:49","1","","正常出库","","","","14404140","","0.000000","0.000000","0.000000","KH02920","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/9 17:33:06","0","0.000000","0.000000","0.000000","0","DC140701174","","","","","","","","","","0","","","0","","0","","","",""
"63","a60ef14f875f4296828e41dc4d894f38","0101","CK1407090032","b3a14e9f8c57496b98186c5aa5fcaebb","1114009213-02","1232207620388","KB1111","上海川凤金属材料有限公司","KH02920","TI151403000009","1114009213","I4K0000078","2014/7/8 15:11:49","TI151403000009","正常在库","20","已出库","40","加工余料","018005","带钢","PZ001001030","15CrMo","GZ000527","宝钢","","","3.75*250*0","3.750000","250.000000","0.000000","4.160000","4.160000","4.160000","4.160000","4.160000","4.160000","1.000000","007001                          ","","KH05188","2014/7/8 15:11:49","","0114070307","60","","","0","1","2014/7/9 17:33:08","100003","","","0","04070702","100003","钱晓平","","未知","上海川凤金属材料有限公司","2","2014/7/8 15:11:49","1","","正常出库","","","","14404140","","0.000000","0.000000","0.000000","KH02920","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/9 17:33:06","0","0.000000","0.000000","0.000000","0","DC140701174","","","","","","","","","","0","","","0","","0","","","",""
"64","6ac55c14da824308912a45601e60b0ee","0101","CK1407090032","08d47138a5594fd59ea84866f8347a35","1114009213-03","1232207620395","KB1111","上海川凤金属材料有限公司","KH02920","TI151403000009","1114009213","I4K0000078","2014/7/8 15:11:49","TI151403000009","正常在库","20","已出库","40","加工余料","018005","带钢","PZ001001030","15CrMo","GZ000527","宝钢","","","3.75*250*0","3.750000","250.000000","0.000000","4.160000","4.160000","4.160000","4.160000","4.160000","4.160000","1.000000","007001                          ","","KH05188","2014/7/8 15:11:49","","0114070307","60","","","0","1","2014/7/9 17:33:08","100003","","","0","04070702","100003","钱晓平","","未知","上海川凤金属材料有限公司","2","2014/7/8 15:11:49","1","","正常出库","","","","14404140","","0.000000","0.000000","0.000000","KH02920","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/9 17:33:06","0","0.000000","0.000000","0.000000","0","DC140701174","","","","","","","","","","0","","","0","","0","","","",""
"65","3b7a52a7c8f2430b93962912a7b49e9c","0101","CK1407090032","29d7f7b3cc6b4e68aad8e73ce2ff7e43","1114009213-04","1232207620401","KB1111","上海川凤金属材料有限公司","KH02920","TI151403000009","1114009213","I4K0000078","2014/7/8 15:11:49","TI151403000009","正常在库","20","已出库","40","加工余料","018005","带钢","PZ001001030","15CrMo","GZ000527","宝钢","","","3.75*250*0","3.750000","250.000000","0.000000","4.160000","4.160000","4.160000","4.160000","4.160000","4.160000","1.000000","007001                          ","","KH05188","2014/7/8 15:11:49","","0114070307","60","","","0","1","2014/7/9 17:33:08","100003","","","0","04070702","100003","钱晓平","","未知","上海川凤金属材料有限公司","2","2014/7/8 15:11:49","1","","正常出库","","","","14404140","","0.000000","0.000000","0.000000","KH02920","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/9 17:33:06","0","0.000000","0.000000","0.000000","0","DC140701174","","","","","","","","","","0","","","0","","0","","","",""
"66","7014ab51ebda4e1091e1bb11e582fb77","0101","CK1407090032","6ba23cc7bae74ceba8db210ac5c60989","1114009213-05","1232207620418","KB1111","上海川凤金属材料有限公司","KH02920","TI151403000009","1114009213","I4K0000078","2014/7/8 15:11:49","TI151403000009","正常在库","20","已出库","40","加工余料","018005","带钢","PZ001001030","15CrMo","GZ000527","宝钢","","","3.75*250*0","3.750000","250.000000","0.000000","4.160000","4.160000","4.160000","4.160000","4.160000","4.160000","1.000000","007001                          ","","KH05188","2014/7/8 15:11:49","","0114070307","60","","","0","1","2014/7/9 17:33:08","100003","","","0","04070702","100003","钱晓平","","未知","上海川凤金属材料有限公司","2","2014/7/8 15:11:49","1","","正常出库","","","","14404140","","0.000000","0.000000","0.000000","KH02920","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/9 17:33:06","0","0.000000","0.000000","0.000000","0","DC140701174","","","","","","","","","","0","","","0","","0","","","",""
"67","0e1746c05f8043ae996ea238a00db9e2","0101","CK1407090032","7fcb81bdc5c34cc7929830ba15961395","1114009213-06","1232207620425","KB1111","上海川凤金属材料有限公司","KH02920","TI151403000009","1114009213","I4K0000078","2014/7/8 15:11:49","TI151403000009","正常在库","20","已出库","40","加工余料","018005","带钢","PZ001001030","15CrMo","GZ000527","宝钢","","","3.75*245*0","3.750000","245.000000","0.000000","4.070000","4.070000","4.070000","4.070000","4.070000","4.070000","1.000000","007001                          ","","KH05188","2014/7/8 15:11:49","","0114070307","60","","","0","1","2014/7/9 17:33:08","100003","","","0","04070702","100003","钱晓平","","未知","上海川凤金属材料有限公司","2","2014/7/8 15:11:49","1","","正常出库","","","","14404140","","0.000000","0.000000","0.000000","KH02920","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/9 17:33:06","0","0.000000","0.000000","0.000000","0","DC140701174","","","","","","","","","","0","","","0","","0","","","",""
"68","37ec2b2979f84a899cd1c3bae3ba0891","0101","CK1407090032","83cefe57ad0c459391a58d504992113e","1114009213-07","1232207620432","KB1111","上海川凤金属材料有限公司","KH02920","TI151403000009","1114009213","I4K0000078","2014/7/8 15:11:49","TI151403000009","正常在库","20","已出库","40","加工余料","018005","带钢","PZ001001030","15CrMo","GZ000527","宝钢","","","3.75边丝*0","3.750000","250.000000","0.000000","0.280000","0.280000","0.280000","0.280000","0.280000","0.280000","2.000000","007001                          ","","KH05188","2014/7/8 15:11:49","","0114070307","60","","","0","1","2014/7/9 17:33:08","100003","","","0","04070702","100003","钱晓平","","未知","上海川凤金属材料有限公司","2","2014/7/8 15:11:49","1","","正常出库","","","","14404140","","0.000000","0.000000","0.000000","KH02920","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/9 17:33:06","0","0.000000","0.000000","0.000000","0","DC140701174","","","","","","","","","","0","","","0","","0","","","",""
"69","c9fa463501d0440f80a01820bc71cec2","0101","CK1407090021","74bd640cb80c406aa8b5b82ef641c740","N4232451050","1232207907991","EE1211","宝山钢铁股份有限公司物流室","KH01626","","","PA40247001","2014/7/5 8:53:07","","正常在库","20","已出库","40","普通货物","018001","板坯","PZ004002001","00","GZ001812","宝钢","CD000002","","00","0.000000","0.000000","0.000000","23.767000","23.767000","23.767000","23.767000","23.767000","0.000000","1.000000","","","KH01626","2014/7/5 8:25:08","RK1407050007","","20","83369900500","","0","1","2014/7/9 13:22:38","100003","","","0","BGTAB1407090016","100003","钱晓平","","室内存储","宝山钢铁股份有限公司物流室","2","2014/7/5 8:25:08","4","","正常出库","","","","","","1.000000","0.000000","0.000000","KH01626","","","","","","","0.000000","","0","","0.000000","","2014/7/9 13:22:37","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"70","45baf80c805d48eb9f925772fbf2711c","0101","CK1407100035","285df371725743648d24985b5d779a58","X140600181S","1232207999484","CA2311","山西焦煤集团国际贸易有限责任公司","KH04647","","","SXJM锦江河20140617ZD","2014/6/16 13:17:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPHC","GZ000005","本钢","CD000057","","3.5*1215*0","3.500000","1215.000000","0.000000","19.740000","19.740000","19.740000","19.740000","19.740000","0.000000","1.000000","","","KH04647","2014/6/17 10:45:05","RK1406170029","","20","","","0","1","2014/7/10 19:16:05","1919","2014/7/15 9:41:32","100003","0","2014-07-01","1919","徐雨亭","","室内存储","上海鸿厚贸易有限公司","2","2014/6/17 10:45:05","23","","正常出库","","","","","","1.000000","0.000000","0.000000","KH04928","","","","","","","0.000000","","0","","0.000000","","2014/7/10 19:16:05","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"71","4cde88d32445472d880af308d4c724a3","0101","CK1407100046","2c90fe39217246a69b475b0eda9cf3ef","140526342S","1232207993369","CF2132","山西焦煤集团国际贸易有限责任公司","KH04647","","","SXJM兴宁120140610ZV","2014/6/10 12:19:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPHC","GZ000005","本钢","CD000057","","6*1060*0","6.000000","1060.000000","0.000000","16.720000","16.720000","16.720000","16.720000","16.720000","0.000000","1.000000","","","KH04647","2014/6/11 8:41:02","RK1406110003","","20","","","0","1","2014/7/10 21:02:01","1919","2014/7/15 9:41:45","100003","0","2014-07-01","1919","徐雨亭","","室内存储","上海鸿厚贸易有限公司","2","2014/6/11 8:41:02","30","","正常出库","","","","","","1.000000","0.000000","0.000000","KH04928","","","","","","","0.000000","","0","","0.000000","","2014/7/10 21:02:01","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"72","2ff1648a41be40e0a7eb544bf72b053f","0101","CK1407100027","adcb77a28fa34124a458383a215513b1","R4134202701-01","1232207878222","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134202701","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.740000","3.740000","3.740000","3.740000","3.740000","3.740000","53.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"73","752edd4d091542abae5e57b82b9a1741","0101","CK1407100027","cc21b7a79642406ca30a46941dbbe840","R4134202800-01","1232207891238","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134202800","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.470000","3.470000","3.470000","3.470000","3.470000","3.470000","49.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
