"0115010214","0101","","KH03778","上海瀚冠工贸有限公司","022001","加工","024001","开平","1","2015/1/7","PZ006004","开平板","0","","","","","","","","21.5500","0","0","363","1","2015/1/7 19:10:26","1919","徐雨亭","","21.5500","","2.5*1500*2000","","","","2015/1/7 19:10:27","1919","2015/1/8 15:13:06","100060","0","0","7.850000","KH03778","上海瀚冠工贸有限公司","KH03778","上海瀚冠工贸有限公司","","","","","潘华良","2015/1/8 15:05:42","","","","2.5*1500*0","SPHC","               ","","","","0","","363.000000","21.550000","","","0","","",""
"0114121399","0101","","KH02662","上海陶然实业有限公司","022001","加工","024001","开平","1","2014/12/31","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","9.8750","0","0","55","3","2014/12/31 14:25:37","100006","肖燕","","9.8750","","3.50*1160*6000(200+3730)","","","","2014/12/31 14:25:36","100006","2015/1/2 12:19:54","1818","0","0","7.850000","KH02662","上海陶然实业有限公司","KH02662","上海陶然实业有限公司","","","","","肖萍","2015/1/2 12:12:36","","","","3.50*1160*C","IF-1","               ","","","","0","","55.000000","9.875000","","","0","","",""
"0115010245","0101","","KH02075","杭州萧山信谊物流有限公司","022001","加工","024001","开平","1","2015/1/8","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","41.9500","0","0","353","2","2015/1/8 15:46:03","100006","肖燕","","41.9500","","3.25*1500*5860","","","","2015/1/8 15:46:03","100006","2015/1/9 1:03:47","100060","0","0","7.850000","KH02075","杭州萧山信谊物流有限公司","KH02075","杭州萧山信谊物流有限公司","","","","","潘华良","2015/1/9 0:56:09","","","","3.25*1500*0","SPHC","               ","","","","0","","353.000000","41.950000","","","0","","",""
"0114121325","0101","","KH04928","上海鸿厚贸易有限公司","022001","加工","024001","开平","1","2014/12/30","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","22.8200","0","0","29","1","2014/12/30 11:51:08","100006","肖燕","","22.8200","","11.5*1500*6000","","","","2014/12/30 11:51:35","100006","2014/12/30 22:25:45","1919","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","徐雨亭","2014/12/30 22:18:22","","","","11.5*1500*0","Q235B","               ","","","","0","","29.000000","22.820000","","","0","","",""
"0114121270","0101","","KH00169","上海巨盈实业有限公司","022001","加工","024001","开平","1","2014/12/29","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","58.8600","0","0","806","3","2014/12/29 13:01:10","1818","肖萍","","58.8600","","2.5*1250*3000","","","","2014/12/29 13:00:41","1818","2014/12/30 10:24:46","100002","0","0","7.850000","KH00169","上海巨盈实业有限公司","KH00169","上海巨盈实业有限公司","","","","","顾陆萍","2014/12/30 10:17:21","","","","2.5*1250*0","SPHC","               ","","","","0","","806.000000","58.860000","","","0","","",""
"0114121291","0101","","KH05524","上海财广物资有限公司","022001","加工","024001","开平","1","2014/12/29","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","12.6100","0","0","348","1","2014/12/29 16:00:10","100006","肖燕","","12.6100","","1.5*1260*2500","","","","2014/12/29 16:00:08","100006","2014/12/29 20:33:05","100060","0","0","7.850000","KH05524","上海财广物资有限公司","KH05524","上海财广物资有限公司","","","","","潘华良","2014/12/29 20:25:41","","","","1.5*1260*0","Grade 33","               ","","","","0","","348.000000","12.610000","","","0","","",""
"0115010255","0101","","KH06955","上海晶钢实业有限公司","022001","加工","024001","开平","1","2015/1/8","PZ006004","开平板","007001","裸包装","","","009004","二横","","","19.9400","0","0","584","1","2015/1/8 17:55:52","100060","潘华良","","19.9400","","2.3*1250*1500","","","","2015/1/8 17:55:52","100060","2015/1/10 16:24:49","1818","0","0","7.850000","KH06955","上海晶钢实业有限公司","KH06955","上海晶钢实业有限公司","","","","","肖萍","2015/1/10 16:17:23","","","","2.3*1250*C","Q235B","               ","","","","0","","584.000000","19.940000","","","0","","",""
"0115010105","0101","","KH04500","上海博益实业有限公司","022001","加工","024001","开平","1","2015/1/5","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","19.4800","0","0","401","1","2015/1/5 16:46:15","1818","肖萍","","19.4800","","2*1250*2500","","","","2015/1/5 16:46:15","1818","2015/1/6 14:22:04","100006","0","0","7.850000","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","","","","","肖燕","2015/1/6 14:22:10","","","","2*1250*0","SPHC","               ","","","","0","","401.000000","19.480000","","","0","","",""
"0115010212","0101","","KH00087","上海竞冶钢铁贸易有限公司","022001","加工","024001","开平","1","2015/1/7","PZ006004002","热轧开平板","007001","裸包装","","","","","","","24.8200","0","0","175","1","2015/1/7 17:21:21","100002","顾陆萍","","24.8200","","5*1500*2420","","","","2015/1/7 17:21:17","100002","2015/1/8 3:29:04","1919","0","0","7.850000","KH00087","上海竞冶钢铁贸易有限公司","KH00087","上海竞冶钢铁贸易有限公司","","","","","徐雨亭","2015/1/8 3:21:33","","","","5*1500*C","QStE420TM","               ","","","","0","","175.000000","24.820000","","","0","","",""
"0115010477","0101","","KH04928","上海鸿厚贸易有限公司","022001","加工","024001","开平","1","2015/1/14","PZ006004","开平板","0","","","","009004","二横","","","7.0680","0","0","117","3","2015/1/14 13:51:33","100006","肖燕","","7.0680","","3*1250*2000/200/1600","","","","2015/1/14 13:51:34","100006","2015/1/15 1:13:51","100060","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","潘华良","2015/1/15 1:06:07","","","","3*1250*0","W800","               ","","","","0","","117.000000","7.068000","","","0","","",""
"0114121307","0101","","KH04928","上海鸿厚贸易有限公司","022001","加工","024001","开平","1","2014/12/29","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","42.1000","0","0","390","2","2014/12/29 16:57:42","1818","肖萍","","42.1000","","2.5*1250*6000","","","","2014/12/29 16:57:43","1818","2014/12/30 17:15:12","100003","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","钱晓平","2014/12/30 17:07:45","","","","2.5*1250*0","SPHC","               ","","","","0","","390.000000","42.100000","","","0","","",""
"0115010109","0101","","KH05183","上海金巨实业有限公司","022001","加工","024001","开平","1","2015/1/5","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","5.4600","0","0","61","1","2015/1/5 17:15:38","1818","肖萍","","5.4600","","3.83*1415*2143","","","","2015/1/5 17:15:38","1818","2015/1/7 12:55:55","100006","0","0","7.850000","KH05183","上海金巨实业有限公司","KH05183","上海金巨实业有限公司","","","","","肖燕","2015/1/7 12:56:00","","","","3.83*1415*C","IF-1","               ","","","","0","","61.000000","5.460000","","","0","","",""
"0115010522","0101","","KH04928","上海鸿厚贸易有限公司","022001","加工","024001","开平","1","2015/1/15","PZ006004","开平板","007001","裸包装","","","009004","二横","","","24.3840","0","0","219","9","2015/1/15 13:30:04","100006","肖燕","","24.3840","","3.9*1010*3450/1900","","","","2015/1/15 13:30:04","100006","2015/1/16 13:48:29","100006","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","肖燕","2015/1/16 13:40:41","","","","3.9*1010*0","SPHC-SK","               ","","","","0","","219.000000","24.384000","","","0","","",""
"0115010554","0101","","KH04928","上海鸿厚贸易有限公司","022001","加工","024001","开平","1","2015/1/15","PZ006004002","热轧开平板","007001","裸包装","","","","","","","54.5860","0","0","55","2","2015/1/15 17:20:47","100002","顾陆萍","","54.5860","","19.75*2000*3400","","","","2015/1/15 17:20:42","100002","2015/1/17 16:23:22","100003","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","钱晓平","2015/1/17 16:15:32","","","","19.75*2000*0","Q235B","               ","","","","0","","55.000000","54.586000","","","0","","",""
"0115010343","0101","","KH06604","上海杜桥实业有限公司","022001","加工","024001","开平","1","2015/1/12","PZ006004","开平板","007001","裸包装","","","009004","二横","","","21.9300","0","0","767","1","2015/1/12 14:40:13","100006","肖燕","","21.9300","","1.5*1250*2000","","","","2015/1/12 14:40:14","100006","2015/1/13 19:27:02","1919","0","0","7.850000","KH06604","上海杜桥实业有限公司","KH06604","上海杜桥实业有限公司","","","","","徐雨亭","2015/1/13 19:19:21","","","","1.5*1250*0","Q235B","               ","","","","0","","767.000000","21.930000","","","0","","",""
"0114121354","0101","","KH04928","上海鸿厚贸易有限公司","022001","加工","024001","开平","1","2014/12/30","PZ006004","开平板","007001","裸包装","","","009004","二横","","","29.7800","0","0","379","13","2014/12/30 15:10:53","100006","肖燕","","29.7800","","4*1250*2000/200+650","","","","2014/12/30 15:10:52","100006","2014/12/31 13:45:39","100006","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","肖燕","2014/12/31 13:38:13","","","","4*1250*0","00","               ","","","","0","","379.000000","29.780000","","","0","","",""
"0115010066","0101","","KH02327","上海浙磊钢铁贸易有限公司","022001","加工","024001","开平","1","2015/1/5","PZ006004","开平板","007001","裸包装","","","009004","二横","","","22.4400","0","0","546","1","2015/1/5 10:43:07","100006","肖燕","","22.4400","","2*1500*1770","","","","2015/1/5 10:43:08","100006","2015/1/5 15:05:49","100006","0","0","7.850000","KH02327","上海浙磊钢铁贸易有限公司","KH02327","上海浙磊钢铁贸易有限公司","","","","","肖燕","2015/1/5 15:05:53","","","","2*1500*0","SPHC","               ","","","","0","","546.000000","22.440000","","","0","","",""
"0115010468","0101","","KH04500","上海博益实业有限公司","022001","加工","024002","纵剪","1","2015/1/14","PZ001001030","带钢","007001","裸包装","","","009004","二横","","","19.3340","0","0","15","1","2015/1/14 11:20:14","100006","肖燕","","19.3340","","2.5*196*0","","","","2015/1/14 11:20:15","100006","2015/1/15 1:27:19","100060","0","0","7.850000","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","","","","","潘华良","2015/1/15 1:19:35","","","","2.5*1180*0","SPHC","               ","","","","0","","15.000000","19.334000","","","0","","",""
"0115010178","0101","","KH00295","上海天骄钢铁物资有限公司","022001","加工","024001","开平","1","2015/1/7","PZ006004","开平板","007001","裸包装","","","009004","二横","","","22.5700","0","0","79","1","2015/1/7 12:07:45","100006","肖燕","","22.5700","","9.8*1500*2500","","","","2015/1/7 12:07:46","100006","2015/1/7 14:22:19","100006","0","0","7.850000","KH00295","上海天骄钢铁物资有限公司","KH00295","上海天骄钢铁物资有限公司","","","","","肖燕","2015/1/7 14:22:24","","","","9.8*1500*0","SPHC","               ","","","","0","","79.000000","22.570000","","","0","","",""
"0115010598","0101","","KH06260","上海郑铁实业有限公司","022001","加工","024001","开平","1","2015/1/16","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","5.6300","0","0","63","1","2015/1/16 15:37:39","100006","肖燕","","5.6300","","4.22*1098*2500+150/1640","","","","2015/1/16 15:37:39","100006","2015/1/17 16:13:03","100003","0","0","7.850000","KH06260","上海郑铁实业有限公司","KH06260","上海郑铁实业有限公司","","","","","钱晓平","2015/1/17 16:05:14","","","","4.22*1098*C","SPHC","               ","","","","0","","63.000000","5.630000","","","0","","",""
"0115010552","0101","","KH04928","上海鸿厚贸易有限公司","022001","加工","024001","开平","1","2015/1/15","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","23.7500","0","0","28","1","2015/1/15 17:01:56","100006","肖燕","","23.7500","","5.75*1250*10500","","","","2015/1/15 17:01:56","100006","2015/1/16 13:46:01","100006","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","肖燕","2015/1/16 13:38:13","","","","5.75*1250*0","Q345B","               ","","","","0","","28.000000","23.750000","","","0","","",""
"0115010080","0101","","KH06893","上海康鹿实业发展有限公司","022001","加工","024001","开平","1","2015/1/5","PZ006004","开平板","007001","裸包装","","","009004","二横","","","202.0300","0","0","2744","10","2015/1/5 13:45:38","100006","肖燕","","202.0300","","1.8*1250*4000","","","","2015/1/5 13:45:40","100006","2015/1/6 23:45:00","100060","0","0","7.850000","KH06893","上海康鹿实业发展有限公司","KH06893","上海康鹿实业发展有限公司","","","","","潘华良","2015/1/6 23:37:28","","","","2*1250*C","Q235B","               ","","","","0","","2744.000000","202.030000","","","0","","",""
"0115010575","0101","","KH01074","上海圣冶实业有限公司","022001","加工","024001","开平","1","2015/1/16","PZ006004","开平板","007001","裸包装","","","009004","二横","","","57.5800","0","0","959","3","2015/1/16 13:31:31","100006","肖燕","","57.5800","","2*1250*3070","","","","2015/1/16 13:31:31","100006","2015/1/19 13:25:21","100006","0","0","7.850000","KH01074","上海圣冶实业有限公司","KH01074","上海圣冶实业有限公司","","","","","肖燕","2015/1/19 13:17:29","","","","2*1250*C","SPHC","               ","","","","0","","959.000000","57.580000","","","0","","",""
"0115010252","0101","","KH01074","上海圣冶实业有限公司","022001","加工","024001","开平","1","2015/1/8","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","22.2000","0","0","231","1","2015/1/8 16:34:21","100006","肖燕","","22.2000","","2.5*1500*3305","","","","2015/1/8 16:34:21","100006","2015/1/9 1:01:34","100060","0","0","7.850000","KH01074","上海圣冶实业有限公司","KH01074","上海圣冶实业有限公司","","","","","潘华良","2015/1/9 0:53:56","","","","2.5*1500*0","SPHC","               ","","","","0","","231.000000","22.200000","","","0","","",""
"0115010426","0101","","KH02075","杭州萧山信谊物流有限公司","022001","加工","024001","开平","1","2015/1/13","PZ006004","开平板","007001","裸包装","","","009004","二横","","","19.7800","0","0","118","1","2015/1/13 15:21:28","100006","肖燕","","19.7800","","3*1200*6240","","","","2015/1/13 15:21:28","100006","2015/1/14 14:40:22","100006","0","0","7.850000","KH02075","杭州萧山信谊物流有限公司","KH02075","杭州萧山信谊物流有限公司","","","","","肖燕","2015/1/14 14:40:25","","","","3*1200*0","SPHC","               ","","","","0","","118.000000","19.780000","","","0","","",""
"0114121250","0101","","KH00295","上海天骄钢铁物资有限公司","022001","加工","024001","开平","1","2014/12/28","PZ006004002","热轧开平板","007001","裸包装","","","","","","","11.9370","0","0","119","3","2014/12/28 9:10:07","100002","顾陆萍","","11.9370","","5*1300*1800","","","","2014/12/28 9:10:11","100002","2014/12/29 15:58:49","100006","0","0","7.850000","KH00295","上海天骄钢铁物资有限公司","KH00295","上海天骄钢铁物资有限公司","","","","","肖燕","2014/12/29 15:51:26","","","","5*1300*9800","BS600MC","               ","","","","0","","119.000000","11.937000","","","0","","",""
"0115010435","0101","24A005","KH04928","上海鸿厚贸易有限公司","022001","加工","024007","小尾卷加工","1","2015/1/13","PZ006004002","热轧开平板","007001","裸包装","","","","","","","6.8700","0","0","64","1","2015/1/13 16:15:03","100006","肖燕","","6.8700","","2.7*1260*4000","","","","2015/1/13 16:15:03","100006","2015/1/14 7:05:23","1919","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","徐雨亭","2015/1/14 6:57:48","","","","2.7*1260*0","W800","               ","","","","0","","64.000000","6.870000","","","0","","",""
"0115010364","0101","","KH02655","浙江宏厚贸易有限公司","022001","加工","024001","开平","1","2015/1/12","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","43.9370","0","0","240","2","2015/1/12 16:17:41","100006","肖燕","","43.9370","","3*1250*6300","","","","2015/1/12 16:17:42","100006","2015/1/13 0:50:32","100060","0","0","7.850000","KH02655","浙江宏厚贸易有限公司","KH02655","浙江宏厚贸易有限公司","","","","","潘华良","2015/1/13 0:43:17","","","","3*1250*0","SPHC","               ","","","","0","","240.000000","43.937000","","","0","","",""
"0115010513","0101","","KH04102","上海全海实业有限公司","022001","加工","024001","开平","1","2015/1/15","PZ006004","开平板","007001","裸包装","","","009004","二横","","","19.4100","0","0","195","1","2015/1/15 11:24:07","100006","肖燕","","19.4100","","4.95*1250*1540","","","","2015/1/15 11:24:08","100006","2015/1/16 7:26:03","1919","0","0","7.850000","KH04102","上海全海实业有限公司","KH04102","上海全海实业有限公司","","","","","徐雨亭","2015/1/16 7:18:29","","","","4.95*1250*0","QStE340TM","               ","","","","0","","195.000000","19.410000","","","0","","",""
"0115010630","0101","","KH05403","上海逸广金属材料有限公司","022001","加工","024002","纵剪","1","2015/1/19","PZ001001030","带钢","007001","裸包装","","","009006","一纵","","","19.4800","0","0","10","1","2015/1/19 10:48:33","100006","肖燕","","19.4800","","4*164*0","","","","2015/1/19 10:48:33","100006","2015/1/19 16:12:52","100002","0","0","7.850000","KH05403","上海逸广金属材料有限公司","KH05403","上海逸广金属材料有限公司","","","","","顾陆萍","2015/1/19 16:05:04","","","","4*1250*0","Q235B","               ","","","","0","","10.000000","19.480000","","","0","","",""
"0115010636","0101","","KH04928","上海鸿厚贸易有限公司","022001","加工","024001","开平","1","2015/1/19","PZ006004001","开平板","007001","裸包装","","","009004","二横","","","19.4400","0","0","180","1","2015/1/19 11:28:37","100006","肖燕","","19.4400","","4.8*1300*2170","","","","2015/1/19 11:28:37","100006","2015/1/19 17:24:06","100002","0","0","7.850000","KH04928","上海鸿厚贸易有限公司","KH04928","上海鸿厚贸易有限公司","","","","","顾陆萍","2015/1/19 17:16:19","","","","4.8*1300*0","SPHE","               ","","","","0","","180.000000","19.440000","","","0","","",""
"0115010362","0101","","KH06709","上海达崎实业有限公司","022001","加工","024002","纵剪","1","2015/1/12","PZ001001030","带钢","007001","裸包装","","","009006","一纵","","","21.4400","0","0","18","1","2015/1/12 16:07:38","100006","肖燕","","21.4400","","1.5*186*0","","","","2015/1/12 16:07:40","100006","2015/1/13 12:32:22","100060","0","0","7.850000","KH06709","上海达崎实业有限公司","KH06709","上海达崎实业有限公司","","","","","潘华良","2015/1/13 12:25:10","","","","1.5*1250*0","Q235B","               ","","","","0","","18.000000","21.440000","","","0","","",""
